1.93786e+07	0.0001
2.13906e+07	0.0001
2.36115e+07	0.0006
2.6063e+07	0.0009
2.8769e+07	0.0009
3.1756e+07	0.0015
3.50531e+07	0.0024
3.86925e+07	0.0036
4.27098e+07	0.0054
4.71441e+07	0.0077
5.20389e+07	0.0098
5.74419e+07	0.0125
6.34059e+07	0.0156
6.9989e+07	0.0208
7.72557e+07	0.0268
8.52769e+07	0.0332
9.41308e+07	0.0396
1.03904e+08	0.0475
1.14692e+08	0.0578
1.266e+08	0.0674
1.39744e+08	0.0783
1.54253e+08	0.0913
1.70269e+08	0.1055
1.87947e+08	0.1205
2.07461e+08	0.1363
2.29001e+08	0.1514
2.52777e+08	0.1702
2.79022e+08	0.1858
3.07992e+08	0.1993
3.39969e+08	0.2198
3.75267e+08	0.238
4.14229e+08	0.2564
4.57237e+08	0.2762
5.0471e+08	0.2944
5.57112e+08	0.3123
6.14954e+08	0.3316
6.78803e+08	0.3542
7.4928e+08	0.3722
8.27074e+08	0.3947
9.12946e+08	0.4134
1.00773e+09	0.4353
1.11236e+09	0.4543
1.22785e+09	0.4749
1.35534e+09	0.497
1.49606e+09	0.5152
1.65139e+09	0.5364
1.82284e+09	0.555
2.0121e+09	0.5741
2.22101e+09	0.599
2.45161e+09	0.6164
2.70615e+09	0.6343
2.98712e+09	0.6552
3.29726e+09	0.6716
3.6396e+09	0.6924
4.01748e+09	0.7112
4.4346e+09	0.7289
4.89503e+09	0.7481
5.40326e+09	0.7657
5.96426e+09	0.7822
6.5835e+09	0.7987
7.26704e+09	0.8157
8.02155e+09	0.8323
8.85439e+09	0.8461
9.77371e+09	0.8582
1.07885e+10	0.8691
1.19086e+10	0.8796
1.3145e+10	0.8933
1.45098e+10	0.9044
1.60163e+10	0.9152
1.76792e+10	0.9241
1.95148e+10	0.9324
2.15409e+10	0.9409
2.37774e+10	0.9468
2.62461e+10	0.9519
2.89711e+10	0.9582
3.19791e+10	0.9633
3.52994e+10	0.968
3.89643e+10	0.9721
4.30099e+10	0.9757
4.74754e+10	0.9795
5.24046e+10	0.9828
5.78455e+10	0.9856
6.38514e+10	0.9884
7.04808e+10	0.9901
7.77985e+10	0.9918
8.58761e+10	0.9929
9.47922e+10	0.9945
1.04634e+11	0.9951
1.15498e+11	0.9959
1.2749e+11	0.9967
1.40726e+11	0.9974
1.55337e+11	0.9986
1.71465e+11	0.9987
1.89268e+11	0.9992
2.08919e+11	0.9995
2.3061e+11	0.9996
2.54553e+11	0.9997
2.80982e+11	0.9999
3.10156e+11	0.9999
3.42358e+11	0.9999
