3.02315e+10	0.001
3.04461e+10	0.001
3.06623e+10	0.001
3.08799e+10	0.001
3.10991e+10	0.001
3.13199e+10	0.001
3.15422e+10	0.001
3.17661e+10	0.001
3.19916e+10	0.001
3.22187e+10	0.001
3.24474e+10	0.001
3.26777e+10	0.001
3.29097e+10	0.001
3.31433e+10	0.002
3.33786e+10	0.002
3.36155e+10	0.002
3.38542e+10	0.003
3.40945e+10	0.006
3.43365e+10	0.006
3.45802e+10	0.009
3.48257e+10	0.01
3.50729e+10	0.011
3.53219e+10	0.013
3.55726e+10	0.017
3.58251e+10	0.021
3.60795e+10	0.022
3.63356e+10	0.024
3.65935e+10	0.027
3.68533e+10	0.028
3.71149e+10	0.036
3.73783e+10	0.043
3.76437e+10	0.048
3.79109e+10	0.056
3.818e+10	0.064
3.8451e+10	0.075
3.8724e+10	0.088
3.89989e+10	0.1
3.92757e+10	0.108
3.95545e+10	0.12
3.98353e+10	0.14
4.01181e+10	0.157
4.04028e+10	0.17
4.06896e+10	0.186
4.09785e+10	0.21
4.12694e+10	0.226
4.15623e+10	0.249
4.18574e+10	0.265
4.21545e+10	0.288
4.24537e+10	0.317
4.27551e+10	0.339
4.30586e+10	0.373
4.33642e+10	0.408
4.36721e+10	0.435
4.39821e+10	0.457
4.42943e+10	0.489
4.46087e+10	0.525
4.49254e+10	0.558
4.52443e+10	0.59
4.55655e+10	0.621
4.58889e+10	0.644
4.62146e+10	0.664
4.65427e+10	0.692
4.68731e+10	0.729
4.72058e+10	0.749
4.75409e+10	0.77
4.78784e+10	0.792
4.82183e+10	0.811
4.85605e+10	0.841
4.89053e+10	0.857
4.92524e+10	0.872
4.9602e+10	0.886
4.99541e+10	0.901
5.03088e+10	0.92
5.06659e+10	0.929
5.10255e+10	0.94
5.13877e+10	0.95
5.17525e+10	0.961
5.21199e+10	0.966
5.24899e+10	0.972
5.28625e+10	0.977
5.32377e+10	0.983
5.36156e+10	0.985
5.39962e+10	0.989
5.43795e+10	0.99
5.47655e+10	0.992
5.51543e+10	0.992
5.55458e+10	0.992
5.59401e+10	0.992
5.63372e+10	0.994
5.67371e+10	0.994
5.71399e+10	0.995
5.75455e+10	0.996
5.7954e+10	0.997
5.83654e+10	0.999
5.87797e+10	0.999
5.9197e+10	0.999
5.96172e+10	0.999
6.00404e+10	0.999
6.04666e+10	0.999
6.08958e+10	1
