1.12531e+09	0.0001
1.19473e+09	0.0001
1.26844e+09	0.0001
1.34669e+09	0.0001
1.42978e+09	0.0001
1.51799e+09	0.0003
1.61164e+09	0.0005
1.71106e+09	0.0006
1.81663e+09	0.0009
1.9287e+09	0.0011
2.04769e+09	0.0016
2.17402e+09	0.0024
2.30815e+09	0.0031
2.45055e+09	0.0045
2.60173e+09	0.0063
2.76224e+09	0.0082
2.93265e+09	0.01
3.11358e+09	0.0113
3.30567e+09	0.0137
3.50961e+09	0.017
3.72613e+09	0.0205
3.95601e+09	0.0235
4.20008e+09	0.0272
4.4592e+09	0.033
4.7343e+09	0.0391
5.02638e+09	0.0445
5.33648e+09	0.0518
5.66571e+09	0.0594
6.01525e+09	0.0666
6.38635e+09	0.0752
6.78035e+09	0.0838
7.19866e+09	0.0926
7.64278e+09	0.1029
8.11429e+09	0.1145
8.6149e+09	0.1256
9.14638e+09	0.1371
9.71066e+09	0.1516
1.03098e+10	0.1653
1.09458e+10	0.1785
1.16211e+10	0.1922
1.2338e+10	0.2077
1.30992e+10	0.2231
1.39074e+10	0.2387
1.47654e+10	0.2549
1.56763e+10	0.2713
1.66434e+10	0.287
1.76703e+10	0.3051
1.87604e+10	0.3231
1.99178e+10	0.342
2.11466e+10	0.361
2.24512e+10	0.3811
2.38363e+10	0.4007
2.53069e+10	0.4208
2.68682e+10	0.4422
2.85258e+10	0.4652
3.02857e+10	0.4863
3.21541e+10	0.5091
3.41378e+10	0.5298
3.62439e+10	0.5534
3.848e+10	0.5717
4.0854e+10	0.594
4.33744e+10	0.617
4.60504e+10	0.6413
4.88914e+10	0.6631
5.19077e+10	0.6834
5.51101e+10	0.7041
5.85101e+10	0.7256
6.21198e+10	0.7454
6.59522e+10	0.7662
7.00211e+10	0.7878
7.4341e+10	0.8081
7.89274e+10	0.825
8.37967e+10	0.8446
8.89665e+10	0.8619
9.44552e+10	0.8771
1.00283e+11	0.8919
1.06469e+11	0.9069
1.13038e+11	0.9198
1.20012e+11	0.9328
1.27416e+11	0.9433
1.35276e+11	0.951
1.43622e+11	0.9583
1.52483e+11	0.9666
1.6189e+11	0.9716
1.71878e+11	0.9772
1.82482e+11	0.9822
1.9374e+11	0.9855
2.05692e+11	0.9882
2.18382e+11	0.9908
2.31855e+11	0.993
2.46159e+11	0.9951
2.61346e+11	0.9966
2.77469e+11	0.9976
2.94587e+11	0.9984
3.12762e+11	0.9987
3.32057e+11	0.9989
3.52543e+11	0.9989
3.74293e+11	0.9995
3.97385e+11	0.9998
4.21901e+11	0.9999
