2483.57	0.0001
2912.88	0.0001
3416.41	0.0003
4006.98	0.0009
4699.63	0.0021
5512.02	0.005
6464.84	0.0086
7582.37	0.0161
8893.07	0.0262
10430.3	0.0401
12233.4	0.051
14348	0.0693
16828.3	0.0885
19737.3	0.111
23149.1	0.1381
27150.7	0.1678
31844	0.1978
37348.6	0.2259
43804.8	0.2587
51377	0.291
60258.1	0.3231
70674.5	0.3555
82891.4	0.3873
97220.2	0.4263
114026	0.457
133737	0.4876
156855	0.5179
183969	0.5479
215770	0.5765
253069	0.6019
296815	0.6293
348123	0.6532
408300	0.6755
478879	0.6962
561660	0.7157
658749	0.7351
772622	0.7537
906179	0.7703
1.06282e+06	0.7874
1.24655e+06	0.8029
1.46203e+06	0.819
1.71475e+06	0.8323
2.01117e+06	0.8465
2.35883e+06	0.8568
2.76658e+06	0.868
3.24482e+06	0.8778
3.80572e+06	0.8855
4.46359e+06	0.8929
5.23517e+06	0.8994
6.14013e+06	0.906
7.20153e+06	0.9128
8.4464e+06	0.9187
9.90647e+06	0.9238
1.16189e+07	0.9288
1.36274e+07	0.9339
1.59831e+07	0.938
1.87459e+07	0.942
2.19864e+07	0.9459
2.5787e+07	0.9507
3.02446e+07	0.9541
3.54727e+07	0.9578
4.16046e+07	0.9618
4.87965e+07	0.9646
5.72316e+07	0.9671
6.71247e+07	0.9694
7.87281e+07	0.9714
9.23372e+07	0.9731
1.08299e+08	0.9755
1.2702e+08	0.9777
1.48976e+08	0.9799
1.74729e+08	0.9812
2.04933e+08	0.9823
2.40358e+08	0.9834
2.81907e+08	0.9844
3.30638e+08	0.9857
3.87792e+08	0.9868
4.54827e+08	0.9873
5.33449e+08	0.9889
6.25663e+08	0.9894
7.33816e+08	0.99
8.60665e+08	0.9908
1.00944e+09	0.9914
1.18394e+09	0.9926
1.38859e+09	0.993
1.62863e+09	0.9942
1.91016e+09	0.9946
2.24035e+09	0.9954
2.62762e+09	0.9959
3.08184e+09	0.9965
3.61457e+09	0.9968
4.2394e+09	0.9972
4.97223e+09	0.9976
5.83174e+09	0.9984
6.83982e+09	0.9989
8.02217e+09	0.9991
9.4089e+09	0.9991
1.10353e+10	0.9995
1.29429e+10	0.9997
1.51803e+10	0.9997
1.78044e+10	1
