1.13762e+10	0.001
1.17658e+10	0.002
1.21687e+10	0.002
1.25854e+10	0.003
1.30163e+10	0.005
1.3462e+10	0.006
1.3923e+10	0.01
1.43997e+10	0.012
1.48928e+10	0.012
1.54028e+10	0.014
1.59302e+10	0.015
1.64757e+10	0.02
1.70399e+10	0.026
1.76234e+10	0.028
1.82269e+10	0.035
1.8851e+10	0.04
1.94965e+10	0.044
2.01641e+10	0.049
2.08546e+10	0.055
2.15687e+10	0.067
2.23072e+10	0.083
2.30711e+10	0.097
2.38611e+10	0.113
2.46782e+10	0.133
2.55232e+10	0.152
2.63972e+10	0.168
2.73011e+10	0.188
2.8236e+10	0.217
2.92028e+10	0.236
3.02028e+10	0.27
3.1237e+10	0.289
3.23067e+10	0.309
3.34129e+10	0.334
3.45571e+10	0.366
3.57404e+10	0.403
3.69642e+10	0.43
3.823e+10	0.462
3.95391e+10	0.496
4.0893e+10	0.523
4.22933e+10	0.552
4.37415e+10	0.571
4.52393e+10	0.588
4.67884e+10	0.617
4.83906e+10	0.641
5.00476e+10	0.654
5.17614e+10	0.676
5.35338e+10	0.695
5.53669e+10	0.719
5.72628e+10	0.747
5.92236e+10	0.764
6.12516e+10	0.781
6.3349e+10	0.799
6.55183e+10	0.814
6.77618e+10	0.826
7.00821e+10	0.845
7.24819e+10	0.856
7.49638e+10	0.866
7.75308e+10	0.876
8.01856e+10	0.887
8.29314e+10	0.897
8.57712e+10	0.916
8.87082e+10	0.926
9.17458e+10	0.928
9.48874e+10	0.934
9.81366e+10	0.939
1.01497e+11	0.945
1.04973e+11	0.951
1.08567e+11	0.957
1.12285e+11	0.962
1.1613e+11	0.964
1.20106e+11	0.97
1.24219e+11	0.974
1.28472e+11	0.977
1.32872e+11	0.98
1.37422e+11	0.984
1.42127e+11	0.984
1.46994e+11	0.985
1.52027e+11	0.989
1.57233e+11	0.99
1.62617e+11	0.993
1.68186e+11	0.993
1.73945e+11	0.994
1.79901e+11	0.995
1.86061e+11	0.995
1.92433e+11	0.996
1.99022e+11	0.997
2.05837e+11	0.997
2.12885e+11	0.997
2.20175e+11	0.998
2.27714e+11	0.998
2.35512e+11	0.999
2.43576e+11	0.999
2.51917e+11	0.999
2.60543e+11	0.999
2.69465e+11	0.999
2.78692e+11	0.999
2.88235e+11	0.999
2.98105e+11	0.999
3.08313e+11	0.999
3.18871e+11	1
