1.65021e+09	0.0001
1.7511e+09	0.0001
1.85816e+09	0.0001
1.97177e+09	0.0001
2.09232e+09	0.0001
2.22024e+09	0.0002
2.35598e+09	0.0002
2.50002e+09	0.0002
2.65287e+09	0.0002
2.81506e+09	0.0002
2.98717e+09	0.0002
3.16981e+09	0.0004
3.3636e+09	0.0005
3.56925e+09	0.0006
3.78747e+09	0.0009
4.01903e+09	0.0011
4.26475e+09	0.0015
4.52549e+09	0.0024
4.80217e+09	0.003
5.09577e+09	0.0036
5.40732e+09	0.0048
5.73791e+09	0.0055
6.08872e+09	0.0078
6.46098e+09	0.0094
6.856e+09	0.0122
7.27516e+09	0.0153
7.71996e+09	0.0187
8.19194e+09	0.024
8.69279e+09	0.0302
9.22425e+09	0.0359
9.78821e+09	0.0422
1.03867e+10	0.0516
1.10217e+10	0.0622
1.16955e+10	0.0731
1.24106e+10	0.0862
1.31693e+10	0.0993
1.39745e+10	0.1168
1.48289e+10	0.1326
1.57355e+10	0.1497
1.66975e+10	0.1702
1.77184e+10	0.1896
1.88017e+10	0.2125
1.99512e+10	0.2393
2.1171e+10	0.2667
2.24654e+10	0.2928
2.38389e+10	0.3194
2.52963e+10	0.3469
2.68429e+10	0.3762
2.84841e+10	0.4059
3.02255e+10	0.4361
3.20735e+10	0.47
3.40344e+10	0.499
3.61152e+10	0.5276
3.83233e+10	0.5569
4.06663e+10	0.5843
4.31526e+10	0.6102
4.57909e+10	0.6376
4.85905e+10	0.6622
5.15612e+10	0.6873
5.47136e+10	0.7088
5.80587e+10	0.7334
6.16084e+10	0.7545
6.5375e+10	0.7756
6.9372e+10	0.796
7.36133e+10	0.8147
7.81139e+10	0.8328
8.28897e+10	0.8479
8.79575e+10	0.8636
9.33351e+10	0.8764
9.90414e+10	0.8894
1.05097e+11	0.8986
1.11522e+11	0.9085
1.18341e+11	0.919
1.25576e+11	0.9287
1.33253e+11	0.9382
1.414e+11	0.9472
1.50045e+11	0.9542
1.59219e+11	0.9595
1.68953e+11	0.9659
1.79283e+11	0.9701
1.90244e+11	0.9756
2.01875e+11	0.9793
2.14217e+11	0.9832
2.27314e+11	0.9863
2.41212e+11	0.9887
2.5596e+11	0.9907
2.71609e+11	0.9925
2.88214e+11	0.9938
3.05835e+11	0.9957
3.24534e+11	0.9972
3.44375e+11	0.998
3.6543e+11	0.9984
3.87772e+11	0.9989
4.1148e+11	0.9991
4.36637e+11	0.9992
4.63332e+11	0.9994
4.9166e+11	0.9997
5.21719e+11	0.9997
5.53617e+11	0.9999
5.87464e+11	0.9999
